"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
1668,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2224,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657242957091,2657243563733,2657243801555,2657243789843,237822
1669,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2225,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657242961594,2657243801555,2657243834109,2657243822735,32554
1670,"__amd_rocclr_fillBufferAligned.kd",1,0,2227,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657243832785,2657243853594,2657243856560,2657243845369,2966
1671,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2229,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657243840022,2657243862414,2657243902465,2657243891810,40051
1672,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2230,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657243852190,2657243902465,2657244327474,2657244316942,425009
1673,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2231,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657243863762,2657244327474,2657244468235,2657244456366,140761
1674,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2232,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657243873666,2657244468235,2657244708021,2657244696610,239786
1675,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2233,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657243878711,2657244708021,2657244740616,2657244728938,32595
1676,"__amd_rocclr_fillBufferAligned.kd",1,0,2235,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657244738800,2657244759900,2657244762466,2657244750897,2566
1677,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2237,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657244746568,2657244768078,2657244807047,2657244795394,38969
1678,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2238,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657244761173,2657244807047,2657245234421,2657245223388,427374
1679,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2239,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657244766495,2657245234421,2657245378309,2657245366304,143888
1680,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2240,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657244774935,2657245378309,2657245617134,2657245605981,238825
1681,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2241,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657244779879,2657245617134,2657245649648,2657245637871,32514
1682,"__amd_rocclr_fillBufferAligned.kd",1,0,2243,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657245647691,2657245668451,2657245671177,2657245659481,2726
1683,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2245,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657245655023,2657245676910,2657245717162,2657245706271,40252
1684,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2246,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657245667307,2657245717162,2657246141890,2657246130613,424728
1685,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2247,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657245672348,2657246141890,2657246287101,2657246275821,145211
1686,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2248,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657245680213,2657246287101,2657246531659,2657246519690,244558
1687,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2249,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657245685525,2657246531659,2657246564173,2657246552295,32514
1688,"__amd_rocclr_fillBufferAligned.kd",1,0,2251,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657246562100,2657246583216,2657246585862,2657246573994,2646
1689,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2253,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657246569636,2657246591595,2657246631727,2657246620471,40132
1690,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2254,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657246584030,2657246631727,2657247061106,2657247050093,429379
1691,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2255,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657246588898,2657247061106,2657247203671,2657247192219,142565
1692,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2256,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657246596130,2657247203671,2657247439649,2657247427701,235978
1693,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2257,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657246600990,2657247439649,2657247472323,2657247460811,32674
1694,"__amd_rocclr_fillBufferAligned.kd",1,0,2259,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657247469977,2657247490805,2657247493772,2657247482679,2967
1695,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2261,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657247477329,2657247499505,2657247539396,2657247528457,39891
1696,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2262,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657247489973,2657247539396,2657247963804,2657247952250,424408
1697,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2263,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657247495151,2657247963804,2657248108133,2657248096829,144329
1698,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2264,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657247504107,2657248108133,2657248347278,2657248335728,239145
1699,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2265,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657247509372,2657248347278,2657248379551,2657248367571,32273
1700,"__amd_rocclr_fillBufferAligned.kd",1,0,2267,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657248377100,2657248397913,2657248400680,2657248388827,2767
1701,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2269,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657248384373,2657248406332,2657248447346,2657248436165,41014
1702,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2270,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657248395613,2657248447346,2657248876765,2657248865467,429419
1703,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2271,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657248400203,2657248876765,2657249018368,2657249006755,141603
1704,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2272,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657248407919,2657249018368,2657249256992,2657249245597,238624
1705,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2273,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657248413071,2657249256992,2657249290709,2657249279180,33717
1706,"__amd_rocclr_fillBufferAligned.kd",1,0,2275,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657249288330,2657249309231,2657249312077,2657249301085,2846
1707,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2277,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657249295678,2657249317810,2657249356458,2657249344732,38648
1708,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,2278,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657249307620,2657249356458,2657249792252,2657249782020,435794
1709,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,2279,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657249312699,2657249792252,2657249931169,2657249919723,138917
1710,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,2280,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657249320779,2657249931169,2657250171918,2657250160478,240749
1711,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,2281,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657249325424,2657250171918,2657250205474,2657250193668,33556
1712,"__amd_rocclr_fillBufferAligned.kd",1,0,2283,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657250203691,2657250224397,2657250227404,2657250215806,3007
1713,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,2285,8831,8831,6291456,128,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657250210689,2657250233338,2657250272226,2657250261385,38888
